hour_index,total_cpu_usage,total_memory_usage
705,0.5812794940056188,0.5865860974226704
706,0.6020201090760852,0.6019761257598272
707,0.6141961289317508,0.5823248777868696
708,0.6051898944402526,0.5835547858584581
709,0.5893089164316823,0.5993285082923084
710,0.6185040056559762,0.6006591602635775
711,0.5842232554608642,0.5812861169258581
712,0.589273709599166,0.6073522034758374
713,0.5856990687214569,0.5960738617679165
714,0.6031726551851875,0.6279710040337801
715,0.5800615708891634,0.6363324519757605
716,0.5831753425389139,0.626228417798562
717,0.607456888379671,0.6274258122629325
718,0.5857643124666252,0.602068132700189
719,0.581020967192189,0.601072952045744
720,0.5985977342258064,0.6085566905231085
721,0.5810447991684484,0.6243471031921622
722,0.6293215517690234,0.6126043488535936
723,0.6287078514452576,0.6098394602727202
724,0.6103641258584477,0.5805591768183649
725,0.5016295262627397,0.5456229586959973
726,0.5597860489166068,0.552619787335655
727,0.5694350995219494,0.5498349989004601
728,0.5702906488815848,0.5476015153917344
729,0.5970192630142171,0.5746118990419391
730,0.588018106753778,0.5259552130454276
731,0.6092726583759036,0.5254846164703888
732,0.6359212765654504,0.5392810314052238
733,0.6300862010075566,0.5618794656630812
734,0.6251091005627956,0.5345997135659873
735,0.6140527924198234,0.5376740940358394
736,0.5752196906040299,0.5422670686370683
737,0.5994754750611302,0.5578093941482155
738,0.6187180774582002,0.5407418980789609
739,0.6054645287688005,0.5533783290570187
740,0.6412503546061161,0.5926040977990898
741,0.6528180848309523,0.6017963757097308
742,0.5831285187420481,0.5509708562272341
743,0.5293736253199924,0.5063740099445941
744,0.09069986718149257,0.08867844587691809
