hour_index,tier,avg_cpu_usage,avg_memory_usage,total_cpu_usage,total_memory_usage
159,2_beb,0.2922331214730388,0.2805456680452417,0.5272267977944805,0.5472687349585109
159,4_prod,0.2167076497562523,0.254620827529133,0.5272267977944805,0.5472687349585109
160,2_beb,0.23280595698629944,0.2065423861629785,0.4635704536557452,0.46639191812493785
160,1_free,0.0024611361769482807,0.0009354665426095959,0.4635704536557452,0.46639191812493785
160,3_mid,0.011975961734587634,0.006016778254421306,0.4635704536557452,0.46639191812493785
160,4_prod,0.21632739875790982,0.25289728716492843,0.4635704536557452,0.46639191812493785
161,4_prod,0.21495131754182187,0.25084204013484934,0.4670707996294505,0.4551560229243279
161,2_beb,0.23359519057913317,0.19532550257694506,0.4670707996294505,0.4551560229243279
161,1_free,0.003488086520207338,0.0012141738640897746,0.4670707996294505,0.4551560229243279
161,3_mid,0.015036204988288077,0.007774306348443722,0.4670707996294505,0.4551560229243279
162,1_free,0.0064170983224185775,0.0018695863958911852,0.4766514962981251,0.48923161809278126
162,2_beb,0.24520898966748103,0.2263135573415222,0.4766514962981251,0.48923161809278126
162,3_mid,0.01565679934859146,0.010023785101416705,0.4766514962981251,0.48923161809278126
162,4_prod,0.209368608959634,0.25102468925395116,0.4766514962981251,0.48923161809278126
163,3_mid,0.017068797920251465,0.01649352292327595,0.48302911241547997,0.5150595151338595
163,2_beb,0.2470152834467986,0.24682892065484532,0.48302911241547997,0.5150595151338595
163,1_free,0.003960251170690344,0.001059449254010461,0.48302911241547997,0.5150595151338595
163,4_prod,0.21498477987773956,0.2506776223017278,0.48302911241547997,0.5150595151338595
164,1_free,0.006079299689482325,0.0017815165013247089,0.5228400377522063,0.5279538288744323
164,4_prod,0.21712880497574583,0.2513593008724416,0.5228400377522063,0.5279538288744323
164,3_mid,0.017129703964092892,0.013701395383585694,0.5228400377522063,0.5279538288744323
164,2_beb,0.2825022291228853,0.26111161611708034,0.5228400377522063,0.5279538288744323
165,4_prod,0.20894601218894537,0.2527834614534334,0.5054115778672499,0.5353130741149595
165,1_free,0.014916681407715075,0.004213755538235501,0.5054115778672499,0.5353130741149595
165,2_beb,0.25915120247174733,0.2649960581185175,0.5054115778672499,0.5353130741149595
165,3_mid,0.022397681798842103,0.01331979900477314,0.5054115778672499,0.5353130741149595
166,3_mid,0.02710686718903744,0.016418434937154554,0.48045430411632756,0.5324345097956547
166,4_prod,0.20468706686295918,0.2498084995536316,0.48045430411632756,0.5324345097956547
166,1_free,0.022562201532923383,0.006447362164461489,0.48045430411632756,0.5324345097956547
166,2_beb,0.22609816853140757,0.259760213140407,0.48045430411632756,0.5324345097956547
167,1_free,0.018131181027423077,0.0048963944524256005,0.481104651707811,0.5511931072206825
167,4_prod,0.2015700907150113,0.25083778530665213,0.481104651707811,0.5511931072206825
167,3_mid,0.02155567278250069,0.01380278388421698,0.481104651707811,0.5511931072206825
167,2_beb,0.2398477071828759,0.2816561435773878,0.481104651707811,0.5511931072206825
168,4_prod,0.22511383525130552,0.2533863034532105,0.5130269707886006,0.5654296974633634
168,1_free,0.010662968497250541,0.0029032253126394588,0.5130269707886006,0.5654296974633634
168,2_beb,0.25641704909352975,0.29443255601765816,0.5130269707886006,0.5654296974633634
168,3_mid,0.020833117946514847,0.01470761267985525,0.5130269707886006,0.5654296974633634
169,3_mid,0.02060676173216337,0.018870643841666233,0.5184823553371921,0.6140997993899612
169,4_prod,0.22650381747487727,0.25642932011495134,0.5184823553371921,0.6140997993899612
169,2_beb,0.2638376537211938,0.33665062958775693,0.5184823553371921,0.6140997993899612
169,1_free,0.007534122408957755,0.002149205845586629,0.5184823553371921,0.6140997993899612
170,2_beb,0.25867310396708576,0.33354318691879614,0.5083490171233067,0.61565025313743
170,1_free,0.011258780742880366,0.00328197299559339,0.5083490171233067,0.61565025313743
170,3_mid,0.01921435212803797,0.02174441804222608,0.5083490171233067,0.61565025313743
170,4_prod,0.21920278028530268,0.25708067518081446,0.5083490171233067,0.61565025313743
171,1_free,0.003418366002101232,0.0011450395354836182,0.5203809818087066,0.5760445200356967
171,2_beb,0.27014023036846097,0.2913389605019169,0.5203809818087066,0.5760445200356967
171,4_prod,0.22112280417678665,0.25629671118760555,0.5203809818087066,0.5760445200356967
171,3_mid,0.025699581261357823,0.02726380881069069,0.5203809818087066,0.5760445200356967
172,3_mid,0.015420024350981415,0.017383828085352895,0.48747887881250407,0.540797937412419
172,4_prod,0.219151841474823,0.25648110200714735,0.48747887881250407,0.540797937412419
172,1_free,0.0026516185594889397,0.0008684221769823621,0.48747887881250407,0.540797937412419
172,2_beb,0.25025539442721073,0.26606458514293635,0.48747887881250407,0.540797937412419
173,2_beb,0.2671939018456899,0.2530854224895327,0.5069478283499567,0.5205034263779382
173,1_free,0.004832415384604889,0.001571873056850805,0.5069478283499567,0.5205034263779382
173,3_mid,0.014029225960410164,0.009254708918715963,0.5069478283499567,0.5205034263779382
173,4_prod,0.22089228515925172,0.2565914219128388,0.5069478283499567,0.5205034263779382
174,1_free,0.002716203826549714,0.0009050140029309958,0.504472639056602,0.5149425775655883
174,4_prod,0.2329283595286125,0.25614476399571934,0.504472639056602,0.5149425775655883
174,3_mid,0.01843993377113095,0.01014812278503272,0.504472639056602,0.5149425775655883
174,2_beb,0.25038814193030884,0.2477446767819053,0.504472639056602,0.5149425775655883
175,3_mid,0.029581790364786507,0.017029276034172598,0.517616321934731,0.5341425074310089
175,2_beb,0.2552301747624185,0.2589027172496204,0.517616321934731,0.5341425074310089
175,4_prod,0.23106305260837828,0.2574674298844962,0.517616321934731,0.5341425074310089
175,1_free,0.001741304199147587,0.000743084262719645,0.517616321934731,0.5341425074310089
176,3_mid,0.022751799975303584,0.0172237394937719,0.5582512427907247,0.5411302843128971
176,4_prod,0.23626606170179645,0.25979060237648244,0.5582512427907247,0.5411302843128971
176,2_beb,0.29638881923821603,0.26295336699988003,0.5582512427907247,0.5411302843128971
176,1_free,0.002844561875408556,0.0011625754427627782,0.5582512427907247,0.5411302843128971
177,3_mid,0.022912069493634172,0.0168181883066134,0.5244680567557003,0.5388184731233985
177,1_free,0.0025325956116837157,0.0010437134449558893,0.5244680567557003,0.5388184731233985
177,2_beb,0.2656687699369824,0.2614136188273493,0.5244680567557003,0.5388184731233985
177,4_prod,0.23335462171339993,0.2595429525444799,0.5244680567557003,0.5388184731233985
178,2_beb,0.23489243208437233,0.25406939618090074,0.47953949724440575,0.5268463956072451
178,3_mid,0.023114034921258905,0.015899000702800748,0.47953949724440575,0.5268463956072451
178,1_free,0.003819448225612488,0.0012164948725763253,0.47953949724440575,0.5268463956072451
178,4_prod,0.21771358201316204,0.2556615038509673,0.47953949724440575,0.5268463956072451
179,4_prod,0.21959309735025917,0.25538288139508986,0.5080360636847728,0.519506800985229
179,1_free,0.0045445973301711075,0.0013794461694152003,0.5080360636847728,0.519506800985229
179,3_mid,0.02507103208626098,0.021287392461598997,0.5080360636847728,0.519506800985229
179,2_beb,0.2588273369180816,0.24145708095912488,0.5080360636847728,0.519506800985229
180,3_mid,0.019495716348154887,0.01926493287107492,0.5423038502759691,0.564218743384057
180,2_beb,0.2907683811558546,0.28900958934808396,0.5423038502759691,0.564218743384057
180,4_prod,0.22010003599451142,0.2528395471982947,0.5423038502759691,0.564218743384057
180,1_free,0.011939716777448154,0.003104673966603377,0.5423038502759691,0.564218743384057
181,1_free,0.07702994546281515,0.01655790772836379,0.5494444969192415,0.5534348697111816
181,2_beb,0.23393784446337967,0.2667074368237607,0.5494444969192415,0.5534348697111816
181,3_mid,0.020217096793536168,0.018217708411044194,0.5494444969192415,0.5534348697111816
181,4_prod,0.21825961019951046,0.2519518167480129,0.5494444969192415,0.5534348697111816
182,3_mid,0.015953917084310543,0.011425136880010492,0.5399410191315404,0.4991743356390731
182,2_beb,0.29460935533889965,0.23305736107479388,0.5399410191315404,0.4991743356390731
182,4_prod,0.21886928865864672,0.25183859057474384,0.5399410191315404,0.4991743356390731
182,1_free,0.010508458049683485,0.0028532471095249097,0.5399410191315404,0.4991743356390731
183,2_beb,0.2586924164706042,0.250633495930892,0.5452905776624016,0.5252630045483087
183,4_prod,0.2227587626110462,0.2535390709451558,0.5452905776624016,0.5252630045483087
183,1_free,0.0491366046172435,0.011548384106379523,0.5452905776624016,0.5252630045483087
183,3_mid,0.014702793963507727,0.009542053565881264,0.5452905776624016,0.5252630045483087
184,3_mid,0.012177732363916453,0.00811957021849103,0.5453772365791429,0.5287091622916396
184,1_free,0.05943729261095686,0.014840762241887942,0.5453772365791429,0.5287091622916396
184,4_prod,0.21900703108959726,0.2528413156362885,0.5453772365791429,0.5287091622916396
184,2_beb,0.25475518051467233,0.25290751419497204,0.5453772365791429,0.5287091622916396
185,4_prod,0.2166177134679565,0.2536308765952322,0.5357538048648557,0.5372246446574107
185,2_beb,0.24351626663223208,0.25985607912236375,0.5357538048648557,0.5372246446574107
185,3_mid,0.021002592484818224,0.010145755904614301,0.5357538048648557,0.5372246446574107
185,1_free,0.05461723227984886,0.013591933035200478,0.5357538048648557,0.5372246446574107
186,3_mid,0.029444928181829762,0.017447807663088174,0.507696297158295,0.5443084136564247
186,2_beb,0.22525056613288907,0.26652979914156694,0.507696297158295,0.5443084136564247
186,4_prod,0.2206514249356775,0.2522175203630297,0.507696297158295,0.5443084136564247
186,1_free,0.032349377907898734,0.008113286488739832,0.507696297158295,0.5443084136564247
187,1_free,0.016899447653602837,0.004001122511561693,0.4738618516575033,0.546740104050869
187,3_mid,0.028578344719544777,0.02160108639486511,0.4738618516575033,0.546740104050869
187,2_beb,0.21072851320823704,0.2696588091711062,0.4738618516575033,0.546740104050869
187,4_prod,0.2176555460761186,0.2514790859733361,0.4738618516575033,0.546740104050869
188,2_beb,0.2397885354456704,0.26014652107743447,0.5345039796762227,0.5423218547277688
188,3_mid,0.027887037701717892,0.018196236385186346,0.5345039796762227,0.5423218547277688
188,4_prod,0.21895071784033757,0.25278646091470425,0.5345039796762227,0.5423218547277688
188,1_free,0.04787768868849685,0.011192636350443737,0.5345039796762227,0.5423218547277688
189,4_prod,0.20609814037999266,0.2530639600055761,0.5653950086890357,0.543334741357868
189,1_free,0.0558785231791563,0.01312797637593877,0.5653950086890357,0.543334741357868
189,2_beb,0.281782898914706,0.26147171963295024,0.5653950086890357,0.543334741357868
189,3_mid,0.021635446215180765,0.015671085343402884,0.5653950086890357,0.543334741357868
190,3_mid,0.020246961446796552,0.016087637786430426,0.5496129505838925,0.5557468819043714
190,2_beb,0.27848133848487255,0.27576099217939676,0.5496129505838925,0.5557468819043714
190,1_free,0.05025927249342158,0.012556415392263546,0.5496129505838925,0.5557468819043714
190,4_prod,0.20062537815880185,0.25134183654628073,0.5496129505838925,0.5557468819043714
191,1_free,0.03748601057451151,0.00943166041008177,0.51012126271164,0.5226271180055142
191,3_mid,0.021209534056136778,0.012297279943320841,0.51012126271164,0.5226271180055142
191,2_beb,0.24981374807907542,0.24929673210210454,0.51012126271164,0.5226271180055142
191,4_prod,0.20161197000191633,0.251601445550007,0.51012126271164,0.5226271180055142
192,3_mid,0.015426177065118311,0.010638263011508704,0.5083228701064008,0.5192845913793558
192,1_free,0.03591515254800091,0.00940246770482747,0.5083228701064008,0.5192845913793558
192,4_prod,0.22045185796663425,0.254155810741035,0.5083228701064008,0.5192845913793558
192,2_beb,0.23652968252664733,0.24508804992198466,0.5083228701064008,0.5192845913793558
193,3_mid,0.023387022136711386,0.015077681514680771,0.5440898967765222,0.5228148973295358
193,4_prod,0.22472887356979432,0.2573506391030353,0.5440898967765222,0.5228148973295358
193,2_beb,0.2434285415032835,0.23593974554317387,0.5440898967765222,0.5228148973295358
193,1_free,0.05254545956673294,0.01444683116864587,0.5440898967765222,0.5228148973295358
194,1_free,0.04408715672994529,0.012682562193392479,0.5009969495283157,0.49627509015905846
194,3_mid,0.01890036827253959,0.016686505061703105,0.5009969495283157,0.49627509015905846
194,4_prod,0.21806921724249795,0.25220207564939867,0.5009969495283157,0.49627509015905846
194,2_beb,0.21994020728333286,0.21470394725456418,0.5009969495283157,0.49627509015905846
195,4_prod,0.22753928051514052,0.2528766966354225,0.5488956842238685,0.49886439152129164
195,2_beb,0.2629017787830846,0.21218941107222256,0.5488956842238685,0.49886439152129164
195,1_free,0.039573810263449145,0.0130214620535932,0.5488956842238685,0.49886439152129164
195,3_mid,0.01888081466219421,0.02077682176005336,0.5488956842238685,0.49886439152129164
196,4_prod,0.2309271748988997,0.2535179430177917,0.5233883494289071,0.5452398403164935
196,3_mid,0.014403249556464734,0.01608463771825418,0.5233883494289071,0.5452398403164935
196,2_beb,0.24540881761221417,0.2669740381698483,0.5233883494289071,0.5452398403164935
196,1_free,0.03264910736132851,0.008663221410599291,0.5233883494289071,0.5452398403164935
197,1_free,0.027724005712634406,0.007359267729743283,0.5276847546643214,0.5209606337267276
197,3_mid,0.017917424749000887,0.01470845798104445,0.5276847546643214,0.5209606337267276
197,2_beb,0.2570831214142312,0.24574527718517378,0.5276847546643214,0.5209606337267276
197,4_prod,0.22496020278845497,0.2531476308307661,0.5276847546643214,0.5209606337267276
198,2_beb,0.2485953239126582,0.21937468745788885,0.5230497026927727,0.49304201273166864
198,4_prod,0.2402316924740422,0.2560640290753199,0.5230497026927727,0.49304201273166864
198,3_mid,0.025064521398835426,0.015029066522207432,0.5230497026927727,0.49304201273166864
198,1_free,0.00915816490723686,0.002574229676252479,0.5230497026927727,0.49304201273166864
199,3_mid,0.02381420709198835,0.01372633430586873,0.5231608358454651,0.5149477744289495
199,4_prod,0.23724494946369534,0.25613429219736306,0.5231608358454651,0.5149477744289495
199,1_free,0.007913470703840863,0.0023397603793400973,0.5231608358454651,0.5149477744289495
199,2_beb,0.2541882085859406,0.2427473875463775,0.5231608358454651,0.5149477744289495
200,3_mid,0.026935270040807632,0.015909173650831315,0.5252354711454577,0.5286441308794415
200,4_prod,0.24333824927551964,0.2549741808747479,0.5252354711454577,0.5286441308794415
200,1_free,0.005115078861482533,0.0015445759531265081,0.5252354711454577,0.5286441308794415
200,2_beb,0.2498468729676479,0.2562162004007358,0.5252354711454577,0.5286441308794415
201,3_mid,0.026392403110501207,0.016267481013361604,0.5327542328686584,0.49389657042491114
201,1_free,0.003635636378368196,0.0010953123551788889,0.5327542328686584,0.49389657042491114
201,4_prod,0.23771462595889264,0.2549759796242938,0.5327542328686584,0.49389657042491114
201,2_beb,0.2650115674208964,0.22155779743207682,0.5327542328686584,0.49389657042491114
202,1_free,0.01635100996346251,0.003919563346218156,0.5314470532084774,0.5335883583773299
202,4_prod,0.23072864065181756,0.25372056965824563,0.5314470532084774,0.5335883583773299
202,2_beb,0.26518187047514086,0.2621016511242352,0.5314470532084774,0.5335883583773299
202,3_mid,0.0191855321180565,0.013846574248630852,0.5314470532084774,0.5335883583773299
203,3_mid,0.020136287040596945,0.016182728733354565,0.5681675568875155,0.552410719018324
203,4_prod,0.22646835850075334,0.25383367320291034,0.5681675568875155,0.552410719018324
203,2_beb,0.2539213245428407,0.2684269594406125,0.5681675568875155,0.552410719018324
203,1_free,0.06764158680332451,0.013967357641446522,0.5681675568875155,0.552410719018324
204,1_free,0.040652754375587796,0.00886205898902053,0.5248663052204384,0.5641208352666371
204,3_mid,0.013649138575114076,0.013580646516942926,0.5248663052204384,0.5641208352666371
204,2_beb,0.24639747598395526,0.28722896418846516,0.5248663052204384,0.5641208352666371
204,4_prod,0.2241669362857813,0.2544491655722086,0.5248663052204384,0.5641208352666371
205,1_free,0.04322386941294365,0.010253081861758792,0.5472384165122962,0.5794259802996581
205,4_prod,0.21855793880944704,0.25298674533870014,0.5472384165122962,0.5794259802996581
205,3_mid,0.019153628700428436,0.01435367473263018,0.5472384165122962,0.5794259802996581
205,2_beb,0.2663029795894771,0.301832478366569,0.5472384165122962,0.5794259802996581
206,4_prod,0.21805953880123427,0.25102394087217994,0.5703166321811458,0.5616699474097011
206,1_free,0.06493581011434268,0.014222545996938193,0.5703166321811458,0.5616699474097011
206,3_mid,0.02172373512963481,0.01457805909965102,0.5703166321811458,0.5616699474097011
206,2_beb,0.26559754813593406,0.2818454014409319,0.5703166321811458,0.5616699474097011
207,3_mid,0.02177354743294821,0.012839582490517084,0.5742340692792552,0.5732156453359967
207,2_beb,0.2912232556088846,0.296517708529647,0.5742340692792552,0.5732156453359967
207,1_free,0.05219886630753528,0.012445011924444598,0.5742340692792552,0.5732156453359967
207,4_prod,0.20903839992988713,0.2514133423913881,0.5742340692792552,0.5732156453359967
208,4_prod,0.214951569433113,0.25108556732601883,0.5436505770461662,0.5474539892189695
208,1_free,0.03939329429031212,0.010267850196198861,0.5436505770461662,0.5474539892189695
208,2_beb,0.26253920499218436,0.2696228787540157,0.5436505770461662,0.5474539892189695
208,3_mid,0.026766508330556625,0.016477692942736107,0.5436505770461662,0.5474539892189695
209,1_free,0.0305958630982376,0.007727676594053766,0.5319759501378467,0.5556636382731373
209,3_mid,0.029353668741988408,0.01790778371423492,0.5319759501378467,0.5556636382731373
209,2_beb,0.26162913741250793,0.27958731641559925,0.5319759501378467,0.5556636382731373
209,4_prod,0.2103972808851128,0.2504408615492493,0.5319759501378467,0.5556636382731373
210,3_mid,0.025367666846947197,0.014487144150658219,0.5015435093032247,0.5799410486421297
210,1_free,0.011003083255537671,0.002762027595180718,0.5015435093032247,0.5799410486421297
210,4_prod,0.2082546493714246,0.25007730207810963,0.5015435093032247,0.5799410486421297
210,2_beb,0.25691810982931523,0.31261457481818106,0.5015435093032247,0.5799410486421297
211,3_mid,0.02844395988654983,0.01611493246253319,0.5279919994186939,0.574875137339856
211,2_beb,0.26348904105542875,0.30299335803139915,0.5279919994186939,0.574875137339856
211,1_free,0.03269053708000809,0.007170914880134665,0.5279919994186939,0.574875137339856
211,4_prod,0.20336846139670725,0.24859593196578897,0.5279919994186939,0.574875137339856
212,3_mid,0.01989475845141805,0.017707191268898612,0.5440314811721034,0.5826135417789037
212,4_prod,0.2059094090439961,0.24991417609367134,0.5440314811721034,0.5826135417789037
212,1_free,0.031998430676809256,0.006945138103580297,0.5440314811721034,0.5826135417789037
212,2_beb,0.28622888299988003,0.30804703631275343,0.5440314811721034,0.5826135417789037
213,2_beb,0.30113393586611287,0.3315531395654325,0.5446868507673281,0.6008149521336313
213,1_free,0.02444291137980441,0.0055473588566653095,0.5446868507673281,0.6008149521336313
213,3_mid,0.017926734724547474,0.01338869122870691,0.5446868507673281,0.6008149521336313
213,4_prod,0.20118326879686338,0.2503257624828267,0.5446868507673281,0.6008149521336313
214,3_mid,0.018115524947473344,0.008676178233621875,0.5355586457587358,0.5664579169510598
214,4_prod,0.20250867456659702,0.24909223285509124,0.5355586457587358,0.5664579169510598
214,2_beb,0.2840484821544237,0.3022332368556346,0.5355586457587358,0.5664579169510598
214,1_free,0.030885964090241698,0.00645626900671213,0.5355586457587358,0.5664579169510598
215,4_prod,0.20453369250758993,0.2499814921337499,0.5600343787479538,0.5955525340562016
215,3_mid,0.018312168617487044,0.011055413964394824,0.5600343787479538,0.5955525340562016
215,1_free,0.03466274781774243,0.007912339812961623,0.5600343787479538,0.5955525340562016
215,2_beb,0.3025257698051344,0.3266032881450952,0.5600343787479538,0.5955525340562016
216,2_beb,0.2757926447730973,0.33445565424244383,0.5321071458775318,0.6019451522424527
216,4_prod,0.2223769161169325,0.25222468004269194,0.5321071458775318,0.6019451522424527
216,3_mid,0.02264630278986301,0.012491977718973448,0.5321071458775318,0.6019451522424527
216,1_free,0.011291282197639089,0.0027728402383434938,0.5321071458775318,0.6019451522424527
217,1_free,0.018156177298192903,0.004179574981090663,0.5261229718895983,0.578676819582234
217,2_beb,0.25916099905191436,0.3053082596505422,0.5261229718895983,0.578676819582234
217,3_mid,0.027159196434020698,0.014955227227053168,0.5261229718895983,0.578676819582234
217,4_prod,0.2216465991054703,0.25423375772354806,0.5261229718895983,0.578676819582234
218,1_free,0.03128695688822481,0.007331547478099143,0.560337494408416,0.5606759111933652
218,3_mid,0.027331421198433865,0.013054186897601362,0.560337494408416,0.5606759111933652
218,4_prod,0.22047314712476762,0.25376969608651356,0.560337494408416,0.5606759111933652
218,2_beb,0.28124596919698963,0.28652048073115116,0.560337494408416,0.5606759111933652
219,2_beb,0.2744772755326443,0.3012482933463229,0.5572623049928902,0.5887448978185991
219,4_prod,0.219242547642447,0.2548239552374146,0.5572623049928902,0.5887448978185991
219,3_mid,0.02796244986161162,0.023805877136645736,0.5572623049928902,0.5887448978185991
219,1_free,0.035580031956187246,0.008866772098215861,0.5572623049928902,0.5887448978185991
220,1_free,0.03424067755627777,0.00845082318887479,0.5066899103789815,0.5615478330059465
220,3_mid,0.023959099403680555,0.02243825417529001,0.5066899103789815,0.5615478330059465
220,2_beb,0.23183475858909874,0.2762657707951269,0.5066899103789815,0.5615478330059465
220,4_prod,0.21665537482992436,0.2543929848466548,0.5066899103789815,0.5615478330059465
221,4_prod,0.2166152006147876,0.25318861646624463,0.5080692709482953,0.544859108154088
221,2_beb,0.24719772529161418,0.2696935609105089,0.5080692709482953,0.544859108154088
221,3_mid,0.018996915625130898,0.015901895304308206,0.5080692709482953,0.544859108154088
221,1_free,0.025259429416762638,0.00607503547302622,0.5080692709482953,0.544859108154088
222,2_beb,0.24309955100326353,0.2758312213990309,0.48696432937160866,0.5458689454049486
222,4_prod,0.22342026217290645,0.2552878595005115,0.48696432937160866,0.5458689454049486
222,3_mid,0.017365516662084475,0.013758660969370166,0.48696432937160866,0.5458689454049486
222,1_free,0.0030789995333541896,0.0009912035360359766,0.48696432937160866,0.5458689454049486
223,1_free,0.0023956764400302395,0.0007723998157385625,0.5104526691819585,0.5512645058795558
223,4_prod,0.22564926897401327,0.25512335720639084,0.5104526691819585,0.5512645058795558
223,2_beb,0.25981473784632786,0.28293293122922375,0.5104526691819585,0.5512645058795558
223,3_mid,0.022592985921587122,0.012435817628202672,0.5104526691819585,0.5512645058795558
224,3_mid,0.026479315232694617,0.009475268433145003,0.49774848161026924,0.549246053128946
224,2_beb,0.23385271195508767,0.28143894225588645,0.49774848161026924,0.549246053128946
224,4_prod,0.22322235259036033,0.2552223594393484,0.49774848161026924,0.549246053128946
224,1_free,0.014194101832126623,0.003109483000566195,0.49774848161026924,0.549246053128946
225,1_free,0.017710399884905595,0.0036368456614007606,0.5133847321427222,0.5399292838696178
225,4_prod,0.2271603677081863,0.25548141769329813,0.5133847321427222,0.5399292838696178
225,3_mid,0.022923614471163558,0.012290084489957968,0.5133847321427222,0.5399292838696178
225,2_beb,0.24559035007846677,0.26852093602496097,0.5133847321427222,0.5399292838696178
226,2_beb,0.20434345037662857,0.22813794004208873,0.5247800676174608,0.5155856738461405
226,4_prod,0.22360106325640472,0.2570472507603429,0.5247800676174608,0.5155856738461405
226,3_mid,0.021737376308712128,0.01570317376282451,0.5247800676174608,0.5155856738461405
226,1_free,0.0750981776757154,0.014697309280884295,0.5247800676174608,0.5155856738461405
227,1_free,0.09389206004438759,0.02172236151590891,0.5696421962789961,0.5233116996575523
227,3_mid,0.026123129901815582,0.02233493549638037,0.5696421962789961,0.5233116996575523
227,2_beb,0.2219008658260821,0.2239557261352417,0.5696421962789961,0.5233116996575523
227,4_prod,0.22772614050671083,0.25529867651002136,0.5696421962789961,0.5233116996575523
228,2_beb,0.20236426937058785,0.2424844252724005,0.5355951482810044,0.5359739414449098
228,1_free,0.09265874081197693,0.020560441092639263,0.5355951482810044,0.5359739414449098
228,3_mid,0.022683761645876308,0.01844174943820306,0.5355951482810044,0.5359739414449098
228,4_prod,0.2178883764525633,0.254487325641667,0.5355951482810044,0.5359739414449098
229,3_mid,0.019700552331061112,0.013431949809137374,0.5368195958001372,0.537519016830591
229,2_beb,0.2185066700819734,0.25208609763225504,0.5368195958001372,0.537519016830591
229,1_free,0.08897276212707184,0.019505099441695168,0.5368195958001372,0.537519016830591
229,4_prod,0.2096396112600309,0.2524958699475035,0.5368195958001372,0.537519016830591
230,1_free,0.15005240003654258,0.03633013714759373,0.5944075128666827,0.5250225767723549
230,2_beb,0.20922857147162824,0.21949371883287305,0.5944075128666827,0.5250225767723549
230,4_prod,0.21357134964238159,0.2546918904007447,0.5944075128666827,0.5250225767723549
230,3_mid,0.021555191716130254,0.01450683039114343,0.5944075128666827,0.5250225767723549
231,3_mid,0.01951062532756736,0.014471296249551095,0.5815186018684879,0.5337588571326537
231,4_prod,0.2098886128988329,0.2556432762232778,0.5815186018684879,0.5337588571326537
231,1_free,0.1166185469839674,0.025981527721063144,0.5815186018684879,0.5337588571326537
231,2_beb,0.23550081665812025,0.23766275693876165,0.5815186018684879,0.5337588571326537
232,4_prod,0.21213275888698657,0.2548885021199567,0.6114544170938739,0.5611502575164546
232,1_free,0.09476220636406296,0.021643865250307245,0.6114544170938739,0.5611502575164546
232,3_mid,0.031934153768243885,0.01449546101344261,0.6114544170938739,0.5611502575164546
232,2_beb,0.2726252980745805,0.27012242913274814,0.6114544170938739,0.5611502575164546
233,2_beb,0.23794366472006162,0.25827957121339506,0.5791191322799941,0.548076487720868
233,1_free,0.10213972259324895,0.023398579815266288,0.5791191322799941,0.548076487720868
233,4_prod,0.20782272951486877,0.25180980638424627,0.5791191322799941,0.548076487720868
233,3_mid,0.031213015451814773,0.014588530307960385,0.5791191322799941,0.548076487720868
234,4_prod,0.20562563645694085,0.25224186863150716,0.5381427263712488,0.598208153824073
234,1_free,0.08427383244944081,0.01984932216555787,0.5381427263712488,0.598208153824073
234,2_beb,0.22706001850863708,0.31167153485502286,0.5381427263712488,0.598208153824073
234,3_mid,0.021183238956230047,0.014445428171985105,0.5381427263712488,0.598208153824073
235,1_free,0.05611264816064891,0.012573069887483216,0.5656229518675416,0.628658909976337
235,4_prod,0.20178786658435582,0.25069562153069147,0.5656229518675416,0.628658909976337
235,2_beb,0.2844570532183499,0.3461069335426435,0.5656229518675416,0.628658909976337
235,3_mid,0.02326538390418699,0.019283285015518823,0.5656229518675416,0.628658909976337
236,3_mid,0.016633713063337757,0.012474499973460163,0.594483523209725,0.6050001848890046
236,2_beb,0.264403181147083,0.31371993646441876,0.594483523209725,0.6050001848890046
236,1_free,0.10596575959456891,0.027244383134916596,0.594483523209725,0.6050001848890046
236,4_prod,0.20748086940473529,0.2515613653162091,0.594483523209725,0.6050001848890046
237,3_mid,0.02181247406079784,0.009271709400579416,0.5947326323698436,0.6278788354880018
237,2_beb,0.2523048501101121,0.34086729098896645,0.5947326323698436,0.6278788354880018
237,1_free,0.11529752048894004,0.027308548324548192,0.5947326323698436,0.6278788354880018
237,4_prod,0.20531778770999368,0.2504312867739077,0.5947326323698436,0.6278788354880018
238,3_mid,0.02549097225959724,0.013305658665678174,0.5699369352998385,0.623356576726515
238,1_free,0.07385458778476632,0.016799744991494177,0.5699369352998385,0.623356576726515
238,4_prod,0.19905164293319574,0.24857140912772144,0.5699369352998385,0.623356576726515
238,2_beb,0.2715397323222792,0.34467976394162114,0.5699369352998385,0.623356576726515
239,1_free,0.07584169276453603,0.01731340672958958,0.556064797586836,0.6093147133740866
239,4_prod,0.19576205390528148,0.24819387217043123,0.556064797586836,0.6093147133740866
239,2_beb,0.2571653327824724,0.32910500227112627,0.556064797586836,0.6093147133740866
239,3_mid,0.027295718134546107,0.014702432202939528,0.556064797586836,0.6093147133740866
240,2_beb,0.24274111789383626,0.3062445122704907,0.5537519539776193,0.5878418747687771
240,4_prod,0.20707882778110367,0.24912489557559006,0.5537519539776193,0.5878418747687771
240,1_free,0.07902542005248613,0.01848300733817984,0.5537519539776193,0.5878418747687771
240,3_mid,0.024906588250193262,0.013989459584516523,0.5537519539776193,0.5878418747687771
241,4_prod,0.20242559354708886,0.24965965194554596,0.5439341184973303,0.6066269609164177
241,1_free,0.06386482095258553,0.014126902749257,0.5439341184973303,0.6066269609164177
