Time,Generated Power,UPS 1 Battery Charge Level,UPS 2 Battery Charge Level,UPS 3 Battery Charge Level,UPS 1 Status,UPS 2 Status,UPS 3 Status,UPS 1 Deliverable Power,UPS 2 Deliverable Power,UPS 3 Deliverable Power,Total Power Usage,Server Power Usage,Cool Power Usage,Other Power Usage,Online UPS Power,Normal Rack 1 Max Load %,Normal Rack 2 Max Load %,Normal Rack 3 Max Load %,Wireless Rack 1 Max Load %,Battery Control Limit,Battery Recover Signal
798,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
799,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
800,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
801,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
802,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
803,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
804,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
805,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
806,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
807,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
808,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
809,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
810,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
811,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
812,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
813,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
814,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
815,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
816,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
817,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
818,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
819,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
820,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
821,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
822,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
823,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
824,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
825,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
826,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
827,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
828,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
829,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
830,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
831,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
832,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
833,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
834,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
835,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
836,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
837,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
838,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
839,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
840,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
841,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
842,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
843,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
844,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
845,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
846,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
847,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
848,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
849,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
850,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
851,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
852,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
853,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
854,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
855,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
856,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
857,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
858,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
859,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
860,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
861,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
862,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
863,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
864,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
865,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
866,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
867,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
868,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
869,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
870,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
871,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
872,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
873,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
874,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
875,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
876,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
877,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
878,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
879,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
880,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
881,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
882,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
883,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
884,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
885,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
886,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
887,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
888,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
889,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
890,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
891,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
892,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
893,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
894,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
895,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
896,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
897,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
898,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
899,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
900,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
901,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
902,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
903,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
904,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
905,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
906,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
907,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
908,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
909,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
910,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
911,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
912,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
913,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
914,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
915,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
916,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
917,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
918,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
919,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
920,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
921,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
922,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
923,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
924,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
925,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
926,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
927,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
928,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
929,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
930,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
931,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
932,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
933,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
934,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
935,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
936,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
937,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
938,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
939,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
940,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
941,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
942,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
943,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
944,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
945,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
946,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
947,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
948,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
949,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
950,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
951,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
952,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
953,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
954,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
955,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
956,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
957,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
958,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
959,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
960,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
961,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
962,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
963,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
964,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
